country,year,co2,co2_per_capita,co2_5yr_rolling_mean,co2_lag1,co2_lag2,co2_lag3,co2_yoy_pct_change,ghg_intensity
United Kingdom,2011,469.713,7.396,516.0448,511.905,494.108,544.932,-8.242154305974736,2.5440580371489947e-10
United Kingdom,2012,487.477,7.622,501.62699999999995,469.713,511.905,494.108,3.7818838311905356,2.5935183729468964e-10
United Kingdom,2013,477.611,7.418,488.16280000000006,487.477,469.713,511.905,-2.023890357904057,2.489821895591856e-10
United Kingdom,2014,438.807,6.765,477.1026,477.611,487.477,469.713,-8.12460349531312,2.2400653072629845e-10
United Kingdom,2015,422.461,6.461,459.2138,438.807,477.611,487.477,-3.7251001009555473,2.1379959246840307e-10
United Kingdom,2016,399.43,6.062,445.1572,422.461,438.807,477.611,-5.451627487507727,1.9933254482241798e-10
United Kingdom,2017,387.367,5.838,425.13520000000005,399.43,422.461,438.807,-3.0200535763462932,1.8816454646696726e-10
United Kingdom,2018,379.73,5.689,405.559,387.367,399.43,422.461,-1.9715153846352473,1.8401081614465967e-10
United Kingdom,2019,364.753,5.435,390.7482,379.73,387.367,399.43,-3.9441181892397315,1.729968302719046e-10
United Kingdom,2020,326.263,4.844,371.5086,364.753,379.73,387.367,-10.55234638234641,1.763634075738244e-10
United Kingdom,2021,342.366,5.059,360.09579999999994,326.263,364.753,379.73,4.935588773474153,1.6948080494945292e-10
United Kingdom,2022,311.118,4.563,344.846,342.366,326.263,364.753,-9.12707453427034,1.499416513274725e-10
United Kingdom,2023,307.826,4.482,330.4652,311.118,342.366,326.263,-1.0581194273555306,
United Kingdom,2024,312.906,4.526,320.0958,307.826,311.118,342.366,1.6502829520573359,
United States,1990,5131.761,20.254,5131.761,,,,,7.015160132129736e-10
United States,1991,5076.413,19.793,5104.0869999999995,5131.761,,,-1.0785381470415523,6.930818454309758e-10
United States,1992,5178.77,19.949,5128.981333333333,5076.413,5131.761,,2.0163253068653075,6.766724666353251e-10
United States,1993,5279.52,20.102,5166.616,5178.77,5076.413,5131.761,1.9454426437165662,6.676352270491111e-10
United States,1994,5361.863,20.197,5205.6654,5279.52,5178.77,5076.413,1.5596683031790848,6.548034444011098e-10
United States,1995,5425.837,20.23,5264.4806,5361.863,5279.52,5178.77,1.1931300743790008,6.33256998255044e-10
United States,1996,5601.094,20.679,5369.416800000001,5425.837,5361.863,5279.52,3.2300454289356573,6.252140880645509e-10
United States,1997,5673.144,20.745,5468.2916000000005,5601.094,5425.837,5361.863,1.286355844054743,6.052808127085063e-10
United States,1998,5736.36,20.775,5559.659600000001,5673.144,5601.094,5425.837,1.1143027569897601,5.829744948337391e-10
United States,1999,5800.281,20.806,5647.3432,5736.36,5673.144,5601.094,1.1143129092316517,5.639689097041783e-10
United States,2000,6023.158,21.398,5766.8074,5800.281,5736.36,5673.144,3.84252073304725,5.5742697996071e-10
United States,2001,5903.562,20.767,5827.301,6023.158,5800.281,5736.36,-1.9856029013351595,5.336121601553294e-10
United States,2002,5947.819,20.718,5882.236,5903.562,6023.158,5800.281,0.7496660490734275,5.304673262878925e-10
United States,2003,6006.44,20.718,5936.2519999999995,5947.819,5903.562,6023.158,0.9855881626525509,5.296027075290773e-10
United States,2004,6111.545,20.874,5998.504800000001,6006.44,5947.819,5903.562,1.7498718042634254,5.151569194691009e-10
United States,2005,6126.903,20.719,6019.2538,6111.545,6006.44,5947.819,0.2512948853358621,5.062619584837751e-10
United States,2006,6045.326,20.237,6047.6066,6126.903,6111.545,6006.44,-1.331455712616969,4.689545289586359e-10
United States,2007,6121.542,20.28,6082.3512,6045.326,6126.903,6111.545,1.26074259684259,4.683643043312931e-10
United States,2008,5919.221,19.409,6064.9074,6121.542,6045.326,6126.903,-3.3050659458025544,4.627209078397912e-10
United States,2009,5486.104,17.811,5939.8192,5919.221,6121.542,6045.326,-7.317128385643978,4.42540131859492e-10
United States,2010,5669.25,18.225,5848.2886,5486.104,5919.221,6121.542,3.3383617955474287,4.477498716067199e-10
United States,2011,5538.973,17.634,5747.018,5669.25,5486.104,5919.221,-2.2979582837236,4.214813444293128e-10
United States,2012,5331.467,16.812,5589.003,5538.973,5669.25,5486.104,-3.746290151621978,4.0355970192496303e-10
United States,2013,5473.436,17.099,5499.846,5331.467,5538.973,5669.25,2.662850581275289,4.024609138562878e-10
United States,2014,5531.385,17.119,5508.9021999999995,5473.436,5331.467,5538.973,1.0587316632550525,4.0086344813142786e-10
United States,2015,5368.497,16.461,5448.7516,5531.385,5473.436,5331.467,-2.94479592362491,3.783459962363574e-10
United States,2016,5245.362,15.935,5390.0294,5368.497,5531.385,5473.436,-2.2936587279456466,3.663526668584631e-10
United States,2017,5195.417,15.639,5362.8194,5245.362,5368.497,5531.385,-0.9521745115017799,3.5892197311597104e-10
United States,2018,5361.236,16.001,5340.3794,5195.417,5245.362,5368.497,3.1916398625942755,3.5679153750165445e-10
United States,2019,5235.912,15.5,5281.284799999999,5361.236,5195.417,5245.362,-2.337595285863181,3.430742924918231e-10
United States,2020,4689.954,13.817,5145.5762,5235.912,5361.236,5195.417,-10.427180594326268,3.194286962588083e-10
United States,2021,5020.111,14.758,5100.526,4689.954,5235.912,5361.236,7.039663928473505,3.210119694659186e-10
United States,2022,5055.403,14.802,5072.5232,5020.111,4689.954,5235.912,0.7030123437509639,3.181372727899478e-10
United States,2023,4918.407,14.319,4983.9574,5055.403,5020.111,4689.954,-2.7098927622585145,
United States,2024,4904.12,14.197,4917.599,4918.407,5055.403,5020.111,-0.2904802306925802,
